run_id,method,dimension,dataset_id,heldout_batch,seed,metric,population,value,status,reason,implementation,comparison_eligible,n_labels_tested
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,within_label_silhouette__donor,query,,not_applicable,Historical donor panel is defined only for lung_atlas,,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,within_label_silhouette__patientGroup,query,,not_applicable,Historical patientGroup panel is defined only for lung_atlas,,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,within_label_silhouette__study,joint,,not_applicable,Historical study panel is defined only for immune_cell_human,,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,within_label_silhouette__sample_ID,joint,,not_applicable,Historical sample_ID panel is defined only for immune_cell_human,,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,within_label_silhouette__donor,joint,,not_applicable,Historical donor panel is defined only for lung_atlas,,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,within_label_silhouette__patientGroup,joint,,not_applicable,Historical patientGroup panel is defined only for lung_atlas,,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,PCR_batch,joint,0.9259563385873446,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 pcr_comparison with source-invariant pcr_before cache,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,ASW_label/batch,joint,0.8644514967311593,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette_batch then mean over labels,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,batchASW,joint,0.8644514967311593,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette_batch then mean over labels,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,iLISI,joint,2.3140227574434933,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph LISI,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,graph_conn,joint,0.9850121706266342,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph_connectivity,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,kBET,joint,0.0037864164299663,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 kBET: 1 - mean(per-label R average.pval),True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,NMI_cluster/label,joint,0.7567377520541968,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 opt_louvain + nmi(arithmetic),True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,ARI_cluster/label,joint,0.3797129520711886,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 opt_louvain + ari,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,ASW_label,joint,0.9289642870426178,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,labelASW,joint,0.9289642870426178,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,isolated_label_F1,joint,0.106060606060606,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 isolated_labels(cluster=True),True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,isolated_label_silhouette,joint,0.4959421511739492,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 isolated_labels(cluster=False; binary label-vs-rest ASW),True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,cLISI,joint,1.0,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph LISI,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,hvg_overlap,joint,,not_applicable,The official scIB pipeline disables HVG overlap for embedding outputs.,official scIB applicability rules,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,cell_cycle_conservation,joint,0.3335714879412605,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 cell_cycle with source-invariant score cache,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,trajectory,joint,,not_applicable,The original AnnData has no obs['dpt_pseudotime'] column.,official scIB applicability rules,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,macro_f1,query,0.8200552543196734,computed,"Full-reference distance-weighted 15NN, Minkowski p=2; labels=unique(query truth); zero_division=0",,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,balanced_accuracy,query,0.846586760240972,computed,"Mean recall over query true classes, including classes absent from reference",,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,trustworthiness,reference,,not_applicable,Protocol restricts cached-source trustworthiness to Immune and Lung,,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,pseudotime_smoothness,reference,,not_applicable,Original pseudotime smoothness protocol applies only to Immune,,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,trustworthiness,query,,not_applicable,Protocol restricts cached-source trustworthiness to Immune and Lung,,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,pseudotime_smoothness,query,,not_applicable,Original pseudotime smoothness protocol applies only to Immune,,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,trustworthiness,joint,,not_applicable,Protocol restricts cached-source trustworthiness to Immune and Lung,,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,pseudotime_smoothness,joint,,not_applicable,Original pseudotime smoothness protocol applies only to Immune,,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,within_label_silhouette__study,reference,,not_applicable,Historical study panel is defined only for immune_cell_human,,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,within_label_silhouette__sample_ID,reference,,not_applicable,Historical sample_ID panel is defined only for immune_cell_human,,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,within_label_silhouette__donor,reference,,not_applicable,Historical donor panel is defined only for lung_atlas,,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,within_label_silhouette__patientGroup,reference,,not_applicable,Historical patientGroup panel is defined only for lung_atlas,,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,within_label_silhouette__study,query,,not_applicable,Historical study panel is defined only for immune_cell_human,,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,within_label_silhouette__sample_ID,query,,not_applicable,Historical sample_ID panel is defined only for immune_cell_human,,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,within_label_silhouette__donor,query,,not_applicable,Historical donor panel is defined only for lung_atlas,,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,within_label_silhouette__patientGroup,query,,not_applicable,Historical patientGroup panel is defined only for lung_atlas,,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,within_label_silhouette__study,joint,,not_applicable,Historical study panel is defined only for immune_cell_human,,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,within_label_silhouette__sample_ID,joint,,not_applicable,Historical sample_ID panel is defined only for immune_cell_human,,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,within_label_silhouette__donor,joint,,not_applicable,Historical donor panel is defined only for lung_atlas,,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,within_label_silhouette__patientGroup,joint,,not_applicable,Historical patientGroup panel is defined only for lung_atlas,,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,PCR_batch,joint,0.9257570744976408,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 pcr_comparison with source-invariant pcr_before cache,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,ASW_label/batch,joint,0.852006075170545,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette_batch then mean over labels,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,batchASW,joint,0.852006075170545,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette_batch then mean over labels,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,iLISI,joint,2.0974872439048617,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph LISI,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,graph_conn,joint,0.8528504292874916,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph_connectivity,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,kBET,joint,0.0043962934920162,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 kBET: 1 - mean(per-label R average.pval),True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,NMI_cluster/label,joint,0.7444592736481662,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 opt_louvain + nmi(arithmetic),True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,ARI_cluster/label,joint,0.4029902055109676,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 opt_louvain + ari,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,ASW_label,joint,0.9074767529964448,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,labelASW,joint,0.9074767529964448,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,isolated_label_F1,joint,0.2692307692307693,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 isolated_labels(cluster=True),True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,isolated_label_silhouette,joint,0.4959421493113041,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 isolated_labels(cluster=False; binary label-vs-rest ASW),True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,cLISI,joint,1.0,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph LISI,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,hvg_overlap,joint,,not_applicable,The official scIB pipeline disables HVG overlap for embedding outputs.,official scIB applicability rules,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,cell_cycle_conservation,joint,0.3102626441439141,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 cell_cycle with source-invariant score cache,True,
solar30__pancreas__inDrop2__s40,solar_orthogonal,30,pancreas,inDrop2,40,trajectory,joint,,not_applicable,The original AnnData has no obs['dpt_pseudotime'] column.,official scIB applicability rules,True,
solar30__pancreas__inDrop2__s41,solar_orthogonal,30,pancreas,inDrop2,41,macro_f1,query,0.7948383917204078,computed,"Full-reference distance-weighted 15NN, Minkowski p=2; labels=unique(query truth); zero_division=0",,True,
solar30__pancreas__inDrop2__s41,solar_orthogonal,30,pancreas,inDrop2,41,balanced_accuracy,query,0.8098972805410144,computed,"Mean recall over query true classes, including classes absent from reference",,True,
solar30__pancreas__inDrop2__s41,solar_orthogonal,30,pancreas,inDrop2,41,trustworthiness,reference,,not_applicable,Protocol restricts cached-source trustworthiness to Immune and Lung,,True,
solar30__pancreas__inDrop2__s41,solar_orthogonal,30,pancreas,inDrop2,41,pseudotime_smoothness,reference,,not_applicable,Original pseudotime smoothness protocol applies only to Immune,,True,
solar30__pancreas__inDrop2__s41,solar_orthogonal,30,pancreas,inDrop2,41,trustworthiness,query,,not_applicable,Protocol restricts cached-source trustworthiness to Immune and Lung,,True,
solar30__pancreas__inDrop2__s41,solar_orthogonal,30,pancreas,inDrop2,41,pseudotime_smoothness,query,,not_applicable,Original pseudotime smoothness protocol applies only to Immune,,True,
solar30__pancreas__inDrop2__s41,solar_orthogonal,30,pancreas,inDrop2,41,trustworthiness,joint,,not_applicable,Protocol restricts cached-source trustworthiness to Immune and Lung,,True,
solar30__pancreas__inDrop2__s41,solar_orthogonal,30,pancreas,inDrop2,41,pseudotime_smoothness,joint,,not_applicable,Original pseudotime smoothness protocol applies only to Immune,,True,
solar30__pancreas__inDrop2__s41,solar_orthogonal,30,pancreas,inDrop2,41,within_label_silhouette__study,reference,,not_applicable,Historical study panel is defined only for immune_cell_human,,True,
solar30__pancreas__inDrop2__s41,solar_orthogonal,30,pancreas,inDrop2,41,within_label_silhouette__sample_ID,reference,,not_applicable,Historical sample_ID panel is defined only for immune_cell_human,,True,
solar30__pancreas__inDrop2__s41,solar_orthogonal,30,pancreas,inDrop2,41,within_label_silhouette__donor,reference,,not_applicable,Historical donor panel is defined only for lung_atlas,,True,
solar30__pancreas__inDrop2__s41,solar_orthogonal,30,pancreas,inDrop2,41,within_label_silhouette__patientGroup,reference,,not_applicable,Historical patientGroup panel is defined only for lung_atlas,,True,
solar30__pancreas__inDrop2__s41,solar_orthogonal,30,pancreas,inDrop2,41,within_label_silhouette__study,query,,not_applicable,Historical study panel is defined only for immune_cell_human,,True,
solar30__pancreas__inDrop2__s41,solar_orthogonal,30,pancreas,inDrop2,41,within_label_silhouette__sample_ID,query,,not_applicable,Historical sample_ID panel is defined only for immune_cell_human,,True,
solar30__pancreas__inDrop2__s41,solar_orthogonal,30,pancreas,inDrop2,41,within_label_silhouette__donor,query,,not_applicable,Historical donor panel is defined only for lung_atlas,,True,
solar30__pancreas__inDrop2__s41,solar_orthogonal,30,pancreas,inDrop2,41,within_label_silhouette__patientGroup,query,,not_applicable,Historical patientGroup panel is defined only for lung_atlas,,True,
solar30__pancreas__inDrop2__s41,solar_orthogonal,30,pancreas,inDrop2,41,within_label_silhouette__study,joint,,not_applicable,Historical study panel is defined only for immune_cell_human,,True,
solar30__pancreas__inDrop2__s41,solar_orthogonal,30,pancreas,inDrop2,41,within_label_silhouette__sample_ID,joint,,not_applicable,Historical sample_ID panel is defined only for immune_cell_human,,True,
solar30__pancreas__inDrop2__s41,solar_orthogonal,30,pancreas,inDrop2,41,within_label_silhouette__donor,joint,,not_applicable,Historical donor panel is defined only for lung_atlas,,True,
solar30__pancreas__inDrop2__s41,solar_orthogonal,30,pancreas,inDrop2,41,within_label_silhouette__patientGroup,joint,,not_applicable,Historical patientGroup panel is defined only for lung_atlas,,True,
solar30__pancreas__inDrop2__s41,solar_orthogonal,30,pancreas,inDrop2,41,PCR_batch,joint,0.9273837614010344,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 pcr_comparison with source-invariant pcr_before cache,True,
solar30__pancreas__inDrop2__s41,solar_orthogonal,30,pancreas,inDrop2,41,ASW_label/batch,joint,0.8501110361360673,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette_batch then mean over labels,True,
solar30__pancreas__inDrop2__s41,solar_orthogonal,30,pancreas,inDrop2,41,batchASW,joint,0.8501110361360673,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette_batch then mean over labels,True,
