claim_id,doc,location,printed,kind,spec
Table S8-03748,si,Table S8,15/15,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""trajectory"", ""population"": ""joint"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""FR""}"
Table S8-03749,si,Table S8,0.912,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""trustworthiness"", ""population"": ""joint"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""L""}"
Table S8-03750,si,Table S8,0.933,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""trustworthiness"", ""population"": ""joint"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""R""}"
Table S8-03751,si,Table S8,-0.020,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""trustworthiness"", ""population"": ""joint"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""delta""}"
Table S8-03752,si,Table S8,2/2,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""trustworthiness"", ""population"": ""joint"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""D""}"
Table S8-03753,si,Table S8,6/6,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""trustworthiness"", ""population"": ""joint"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""B""}"
Table S8-03754,si,Table S8,30/30,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""trustworthiness"", ""population"": ""joint"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""FL""}"
Table S8-03755,si,Table S8,30/30,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""trustworthiness"", ""population"": ""joint"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""FR""}"
Table S8-03756,si,Table S8,0.936,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""trustworthiness"", ""population"": ""query"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""L""}"
Table S8-03757,si,Table S8,0.941,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""trustworthiness"", ""population"": ""query"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""R""}"
Table S8-03758,si,Table S8,-0.004,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""trustworthiness"", ""population"": ""query"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""delta""}"
Table S8-03759,si,Table S8,2/2,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""trustworthiness"", ""population"": ""query"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""D""}"
Table S8-03760,si,Table S8,6/6,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""trustworthiness"", ""population"": ""query"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""B""}"
Table S8-03761,si,Table S8,30/30,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""trustworthiness"", ""population"": ""query"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""FL""}"
Table S8-03762,si,Table S8,30/30,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""trustworthiness"", ""population"": ""query"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""FR""}"
Table S8-03763,si,Table S8,0.907,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""trustworthiness"", ""population"": ""reference"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""L""}"
Table S8-03764,si,Table S8,0.928,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""trustworthiness"", ""population"": ""reference"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""R""}"
Table S8-03765,si,Table S8,-0.021,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""trustworthiness"", ""population"": ""reference"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""delta""}"
Table S8-03766,si,Table S8,2/2,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""trustworthiness"", ""population"": ""reference"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""D""}"
Table S8-03767,si,Table S8,6/6,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""trustworthiness"", ""population"": ""reference"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""B""}"
Table S8-03768,si,Table S8,30/30,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""trustworthiness"", ""population"": ""reference"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""FL""}"
Table S8-03769,si,Table S8,30/30,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""trustworthiness"", ""population"": ""reference"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""FR""}"
Table S8-03770,si,Table S8,-0.108,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__donor"", ""population"": ""joint"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""L""}"
Table S8-03771,si,Table S8,-0.095,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__donor"", ""population"": ""joint"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""R""}"
Table S8-03772,si,Table S8,-0.012,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__donor"", ""population"": ""joint"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""delta""}"
Table S8-03773,si,Table S8,1/1,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__donor"", ""population"": ""joint"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""D""}"
Table S8-03774,si,Table S8,3/3,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__donor"", ""population"": ""joint"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""B""}"
Table S8-03775,si,Table S8,15/15,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__donor"", ""population"": ""joint"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""FL""}"
Table S8-03776,si,Table S8,15/15,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__donor"", ""population"": ""joint"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""FR""}"
Table S8-03777,si,Table S8,NA,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__donor"", ""population"": ""query"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""L""}"
Table S8-03778,si,Table S8,NA,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__donor"", ""population"": ""query"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""R""}"
Table S8-03779,si,Table S8,NA,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__donor"", ""population"": ""query"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""delta""}"
Table S8-03780,si,Table S8,0/1,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__donor"", ""population"": ""query"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""D""}"
Table S8-03781,si,Table S8,0/3,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__donor"", ""population"": ""query"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""B""}"
Table S8-03782,si,Table S8,0/15,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__donor"", ""population"": ""query"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""FL""}"
Table S8-03783,si,Table S8,0/15,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__donor"", ""population"": ""query"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""FR""}"
Table S8-03784,si,Table S8,-0.101,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__donor"", ""population"": ""reference"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""L""}"
Table S8-03785,si,Table S8,-0.089,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__donor"", ""population"": ""reference"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""R""}"
Table S8-03786,si,Table S8,-0.012,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__donor"", ""population"": ""reference"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""delta""}"
Table S8-03787,si,Table S8,1/1,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__donor"", ""population"": ""reference"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""D""}"
Table S8-03788,si,Table S8,3/3,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__donor"", ""population"": ""reference"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""B""}"
Table S8-03789,si,Table S8,15/15,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__donor"", ""population"": ""reference"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""FL""}"
Table S8-03790,si,Table S8,15/15,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__donor"", ""population"": ""reference"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""FR""}"
Table S8-03791,si,Table S8,0.229,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__patientGroup"", ""population"": ""joint"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""L""}"
Table S8-03792,si,Table S8,0.236,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__patientGroup"", ""population"": ""joint"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""R""}"
Table S8-03793,si,Table S8,-0.007,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__patientGroup"", ""population"": ""joint"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""delta""}"
Table S8-03794,si,Table S8,1/1,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__patientGroup"", ""population"": ""joint"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""D""}"
Table S8-03795,si,Table S8,3/3,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__patientGroup"", ""population"": ""joint"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""B""}"
Table S8-03796,si,Table S8,15/15,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__patientGroup"", ""population"": ""joint"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""FL""}"
Table S8-03797,si,Table S8,15/15,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__patientGroup"", ""population"": ""joint"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""FR""}"
Table S8-03798,si,Table S8,NA,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__patientGroup"", ""population"": ""query"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""L""}"
Table S8-03799,si,Table S8,NA,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__patientGroup"", ""population"": ""query"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""R""}"
Table S8-03800,si,Table S8,NA,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__patientGroup"", ""population"": ""query"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""delta""}"
Table S8-03801,si,Table S8,0/1,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__patientGroup"", ""population"": ""query"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""D""}"
Table S8-03802,si,Table S8,0/3,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__patientGroup"", ""population"": ""query"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""B""}"
Table S8-03803,si,Table S8,0/15,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__patientGroup"", ""population"": ""query"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""FL""}"
Table S8-03804,si,Table S8,0/15,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__patientGroup"", ""population"": ""query"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""FR""}"
Table S8-03805,si,Table S8,0.243,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__patientGroup"", ""population"": ""reference"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""L""}"
Table S8-03806,si,Table S8,0.250,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__patientGroup"", ""population"": ""reference"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""R""}"
Table S8-03807,si,Table S8,-0.006,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__patientGroup"", ""population"": ""reference"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""delta""}"
Table S8-03808,si,Table S8,1/1,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__patientGroup"", ""population"": ""reference"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""D""}"
Table S8-03809,si,Table S8,3/3,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__patientGroup"", ""population"": ""reference"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""B""}"
Table S8-03810,si,Table S8,15/15,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__patientGroup"", ""population"": ""reference"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""FL""}"
Table S8-03811,si,Table S8,15/15,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__patientGroup"", ""population"": ""reference"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""FR""}"
Table S8-03812,si,Table S8,-0.002,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""joint"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""L""}"
Table S8-03813,si,Table S8,0.007,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""joint"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""R""}"
Table S8-03814,si,Table S8,-0.009,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""joint"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""delta""}"
Table S8-03815,si,Table S8,1/1,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""joint"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""D""}"
Table S8-03816,si,Table S8,3/3,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""joint"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""B""}"
Table S8-03817,si,Table S8,15/15,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""joint"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""FL""}"
Table S8-03818,si,Table S8,15/15,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""joint"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""FR""}"
Table S8-03819,si,Table S8,NA,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""query"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""L""}"
Table S8-03820,si,Table S8,NA,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""query"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""R""}"
Table S8-03821,si,Table S8,NA,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""query"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""delta""}"
Table S8-03822,si,Table S8,0/1,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""query"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""D""}"
Table S8-03823,si,Table S8,0/3,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""query"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""B""}"
Table S8-03824,si,Table S8,0/15,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""query"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""FL""}"
Table S8-03825,si,Table S8,0/15,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""query"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""FR""}"
Table S8-03826,si,Table S8,-0.008,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""reference"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""L""}"
Table S8-03827,si,Table S8,0.001,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""reference"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""R""}"
Table S8-03828,si,Table S8,-0.009,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""reference"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""delta""}"
Table S8-03829,si,Table S8,1/1,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""reference"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""D""}"
Table S8-03830,si,Table S8,3/3,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""reference"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""B""}"
Table S8-03831,si,Table S8,15/15,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""reference"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""FL""}"
Table S8-03832,si,Table S8,15/15,contrast,"{""left"": [""solar_orthogonal"", 30], ""metric"": ""within_label_silhouette__sample_ID"", ""population"": ""reference"", ""right"": [""solar_orthogonal"", 128], ""stat"": ""FR""}"
